% Model,WS240516_2D+2DAS_STREED_explicit_heating_v28_EXPERIMENTAL.mph
% Version,COMSOL 6.2.0.290
% Date,"May 17 2024, 09:41"
% Table,Study 1.2 - Matching Condition CSV - 
% 0 I_in (W/m^2),1 P_in (W),2 V_ratio (1),3 SWP (kg/kWh),4 Q_feed (W/m^2),5 Q_air (W/m^2),6 P_feed (W),7 P_air (W),8 T_max (degC)
999.9938100606179,439.42,100,0.3344258378334405,88271.68522900662,5.392371201834187,581.9596848982402,0.0018905162986014234,94.52688067016288
999.9938100606179,439.42,102,0.34013231097525093,88229.47801492535,6.787798222712575,581.6814201642721,0.002379740320416185,94.62891706275144
999.9938100606179,439.42,104,0.3457621248126627,88187.38350710807,8.53520095685732,581.4038984828661,0.002992363826008245,94.72924684726934
999.9938100606179,439.42,106,0.3513132233381163,88145.2634743518,10.6545447027898,581.1262085200299,0.003735386467450567,94.82780075977541
999.9938100606179,439.42,108,0.35678705379585046,88103.23264407016,13.21889660644624,580.8491066534091,0.004634424921547177,94.92466346906104
999.9938100606179,439.42,110,0.3621846331755317,88061.33022981934,16.258221228614193,580.5728514110784,0.005699984490776145,95.01987833514653
999.9938100606179,439.42,112,0.36750683928307665,88019.58207591482,19.878651468003998,580.2976131800609,0.006969274404124055,95.11348067168228
999.9938100606179,439.42,114,0.37275451977643953,87978.00118634893,24.132036952262908,580.0234776933896,0.008460472669460654,95.20549851773006
999.9938100606179,439.42,116,0.3779284477193986,87936.57852402261,29.107678752409527,579.7503853710607,0.010204887430072855,95.29595022672754
999.9938100606179,439.42,118,0.3830294401577752,87895.31301623027,34.93463851903366,579.4783291409152,0.012247766526814313,95.38485629922786
999.9938100606179,439.42,120,0.38805858552287165,87854.23418285971,41.64377817063267,579.2075036223778,0.014599929867614497,95.47225610463988
999.9938100606179,439.42,122,0.3930173428619987,87813.36064506473,49.35888332921232,578.9380315814382,0.017304775565692095,95.55818644551181
999.9938100606179,439.42,123.99999999999999,0.3979014752531501,87772.52595934755,58.19934973146106,578.6688156854094,0.020404162680400496,95.64257500997536
999.9938100606179,439.42,126,0.40272043016991643,87731.98599623666,68.30057628674324,578.4015428436529,0.02394556083788099,95.72559659411672
999.9938100606179,439.42,128,0.40747066940915394,87691.57422176807,79.78198565889706,578.1351151270537,0.027970838537900757,95.8071739344582
999.9938100606179,439.42,130,0.41215420139072523,87651.36584374249,92.76314884165672,577.8700283674057,0.03252191628333941,95.88738008462877
999.9938100606179,439.42,132,0.41677043306124245,87611.3268486959,107.38246196010942,577.6060583199265,0.037647314496910375,95.96621860705517
999.9938100606179,439.42,134,0.42132209462466724,87571.48937136115,123.78849615099705,577.3434168432547,0.04339912086786929,96.04373305716194
999.9938100606179,439.42,136,0.42580973215574586,87531.83968562493,142.13336003041982,577.0820134435404,0.04983066329356072,96.1199383091822
999.9938100606179,439.42,138,0.4302339706382649,87492.36762079288,162.57276110906776,576.8217810671861,0.056996531411039705,96.19485411100908
999.9938100606179,439.42,140,0.4345958220204769,87453.06982771592,185.26482717551875,576.5626976338414,0.06495216338477582,96.26850504373965
999.9938100606179,439.42,142,0.43889624178084197,87413.94590674467,210.37694537354696,576.304760508688,0.07375624362495466,96.34091750514818
999.9938100606179,439.42,144,0.44313630988729824,87374.99351605118,238.0802995744216,576.0479542524665,0.0834687876398895,96.4121128345148
999.9938100606179,439.42,146,0.4473166311136266,87336.20009622295,268.54797180679907,575.7921960631809,0.09415047641460951,96.48210689081094
999.9938100606179,439.42,148,0.4514374925700533,87297.5485721288,301.9571085278391,575.5373733674963,0.10586341588581019,96.5509097633888
999.9938100606179,439.42,150,0.4555005711480022,87259.04732539285,338.4911471264811,575.2835414239856,0.11867191753365168,96.61854802939291
999.9938100606179,439.42,152,0.45950650097600004,87220.69029219417,378.33445277766737,575.0306602549446,0.13264061811162833,96.6850421627488
999.9938100606179,439.42,154,0.46345607965759456,87182.46542463932,421.66560168722293,574.7786504307322,0.14783212481331384,96.75040989400696
999.9938100606179,439.42,156,0.46735026898619164,87144.37519947966,468.6129658542865,574.5275282801342,0.16429144369403567,96.81467513846701
999.9938100606179,439.42,158,0.47119081564519905,87106.44217280082,519.3084790657113,574.2774425114533,0.1820648295394987,96.87787011669218
999.9938100606179,439.42,160,0.47497607545018133,87068.59293467147,574.2296133254811,574.0279091459324,0.2013196796915904,96.93997666547705
999.9938100606179,439.42,162,0.4787063494453467,87030.83036747784,634.1975840277847,573.7789471866366,0.22234390479838487,97.0010175485736
999.9938100606179,439.42,164,0.4823853612607214,86993.21988087204,699.3480939780154,573.5309878678902,0.24518508102920708,97.06105305382084
999.9938100606179,439.42,166,0.4860131906330669,86955.69075463394,768.7142130428075,573.2835649437286,0.2695042114737341,97.12005910541598
999.9938100606179,439.42,168,0.4895903476848128,86918.23880312481,842.5957496329437,573.0366508189725,0.295406406233965,97.17805470408331
999.9938100606179,439.42,170,0.49311641307874854,86880.87230060545,921.63149534967,572.7903000443667,0.32311561983535153,97.23506575758643
999.9938100606179,439.42,172,0.4965927332275967,86843.58986357864,1006.1392499929883,572.5445034987579,0.35274326999731753,97.29110846665344
999.9938100606179,439.42,174,0.500020130600403,86806.41244930409,1096.3110903347815,572.2993993496707,0.3843566970891061,97.34621309309102
999.9938100606179,439.42,176,0.5033997901621442,86769.36441912131,1191.9859808124977,572.0551482071289,0.4178994435071392,97.40041778116489
999.9938100606179,439.42,178,0.5067313738201237,86732.39294730833,1293.5490444193165,571.811401800445,0.4535065298700502,97.45370050753382
999.9938100606179,439.42,180,0.5100157543203745,86695.48274208518,1401.4550137805097,571.5680593136049,0.4913373813003695,97.50607609422008
999.9938100606179,439.42,182,0.5132532301440139,86658.63757500035,1515.7819217680872,571.325145611764,0.5314193554132983,97.55755744759995
999.9938100606179,439.42,184,0.5164446236928738,86621.82807842204,1636.4565345032606,571.0824670792946,0.573726777077011,97.60814941289055
999.9938100606179,439.42,186,0.5195903361863539,86585.04425819383,1763.870314339335,570.8399578264823,0.6183968894321431,97.65786331896675
999.9938100606179,439.42,188,0.5226907899455793,86548.28992116825,1898.369941089561,570.597642951236,0.6655512352680938,97.70671353649487
999.9938100606179,439.42,190,0.5257468981526531,86511.56551588315,2040.0242285534932,570.3555254106867,0.7152139400771107,97.75472034816198
999.9938100606179,439.42,192,0.5287586451033564,86474.83806927959,2188.8610791927713,570.1133878192601,0.767394786208466,97.80187617995773
999.9938100606179,439.42,194,0.5317266901265588,86438.11927924221,2345.240367268626,569.8713072990506,0.8222199423050142,97.84820308030731
999.9938100606179,439.42,196,0.5346515241405162,86401.39745444468,2509.3662525153627,569.6292067712017,0.8797609849127266,97.89370899859006
999.9938100606179,439.42,198,0.5375337091526493,86364.66108919038,2681.316587250054,569.3870103806804,0.9400452083458857,97.93840473696599
999.9938100606179,439.42,200,0.5403737238301513,86327.90653262052,2861.2388453048798,569.1446940580172,1.0031243155887477,97.9823035926944
999.9938100606179,439.42,202,0.5431719373212828,86291.1261945732,3049.3781066917045,568.9022077626107,1.0690842294644176,98.02541247373404
999.9938100606179,439.42,204,0.5459284777169046,86254.3094254952,3245.8773942675725,568.6594812838309,1.137975092485752,98.06773360515655
999.9938100606179,439.42,206,0.5486439192448472,86217.45961744213,3450.844550666008,568.4165369849032,1.2098347132992124,98.10928335216681
999.9938100606179,439.42,208,0.5513187876651998,86180.56811661592,3664.4204740612126,568.1733178128601,1.2847124895231754,98.15007089318823
999.9938100606179,439.42,210,0.5539532794430301,86143.62391602677,3886.8049184514657,567.9297512005552,1.3626784530926328,98.19009840107014
999.9938100606179,439.42,212,0.5565480072049802,86106.62491033875,4118.124732158627,567.6858232678791,1.4437770758755162,98.22938168984052
999.9938100606179,439.42,214,0.5591030973230783,86069.57007701075,4358.484199032201,567.4415272733983,1.5280449188409777,98.26792499419349
999.9938100606179,439.42,216,0.5616191791956826,86032.45272689167,4608.023752794966,567.1968191167167,1.615531216774949,98.30574184745512
999.9938100606179,439.42,218,0.5640976863335643,85995.28864609193,4866.896130428378,566.9518028728822,1.7062895178739534,98.3428563978722
999.9938100606179,439.42,220,0.566536961977989,85958.02508586118,5135.177234466661,566.7061307786676,1.8003464328761403,98.37924616587713
999.9938100606179,439.42,222,0.5689383555418351,85920.68190412574,5412.983477229772,566.4599337538858,1.8977427748820916,98.4149341479656
999.9938100606179,439.42,224,0.5713006693360277,85883.21623915332,5700.409626038165,566.2129292186796,1.9985117684524296,98.44990066051957
999.9938100606179,439.42,226,0.5736272876750852,85845.70038044303,5997.578585891592,565.9655937649939,2.1026965029622207,98.48420607881474
999.9938100606179,439.42,228,0.5759172044561478,85808.094480402,6304.572388544569,565.7176646846617,2.2103257379985006,98.51783624778454
999.9938100606179,439.42,230,0.5781707062149926,85770.39616318238,6621.47858787836,565.4691263141366,2.321430169155721,98.55079600021702
999.9938100606179,439.42,232,0.580387976975197,85732.59151161367,6948.338205880666,565.2198868999628,2.436024178369665,98.58309043614457
999.9938100606179,439.42,234,0.5825694463114044,85694.68611296573,7285.240258999697,564.9699832780271,2.5541389739974525,98.61473244076285
999.9938100606179,439.42,236,0.5847155256764818,85656.68328241476,7632.270891439095,564.7194373047026,2.67580475741338,98.64572962899109
999.9938100606179,439.42,238,0.5868264452018354,85618.56639083342,7989.470087387183,564.4681393470798,2.801035546710209,98.67608330683146
999.9938100606179,439.42,240,0.5889026757558611,85580.33806816433,8356.873837106063,564.2161067439074,2.9298439597464925,98.70580524452566
999.9938100606179,439.42,242,0.5909445080764151,85541.99605421256,8734.565525324839,563.9633245941178,3.0622592304498535,98.73490282533794
999.9938100606179,439.42,244,0.5929520053129029,85503.52713470576,9122.607583534333,563.7097057783393,3.1983032467331465,98.7633733442708
999.9938100606179,439.42,246.00000000000003,0.5949257111908053,85464.94113407012,9521.030662764706,563.4553150672846,3.3379867545687683,98.79123369494107
999.9938100606179,439.42,247.99999999999997,0.5968660064042455,85426.23807230178,9929.866251926249,563.2001525927849,3.4813207936822685,98.818493039933
999.9938100606179,439.42,249.99999999999997,0.598772880522483,85387.41227340815,10349.132990544871,562.9441809340196,3.6283118989219,98.84514985960197
999.9938100606179,439.42,252,0.6006469159277125,85348.45795134701,10778.845816452202,562.6873619446313,3.77896530735557,98.87121470953241
999.9938100606179,439.42,254,0.6024883708220555,85309.37679194273,11219.021190792113,562.429706738963,3.9332867901106017,98.89669436851057
999.9938100606179,439.42,256,0.6042975168092489,85270.1562312621,11669.64046773936,562.1711324852142,4.091269810130252,98.92159073794261
999.9938100606179,439.42,258,0.6060745620130151,85230.78398819584,12130.665948542834,561.9115582161932,4.252901150575261,98.94590500552914
999.9938100606179,439.42,260,0.6078207477349442,85191.32991662605,12602.202388468766,561.6514444662502,4.418217537689198,98.96969125592858
999.9938100606179,439.42,262,0.6095361142271737,85151.800099321,13084.244535465352,561.3908313380058,4.587217130150469,98.99295314422238
999.9938100606179,439.42,264,0.6112199610061991,85112.10513658727,13576.741717209672,561.1291294350158,4.759882162703533,99.01563978061807
999.9938100606179,439.42,266,0.6128731321657489,85072.27705085166,14079.684412411005,560.8665498755039,4.936209297270461,99.03778272432254
999.9938100606179,439.42,268,0.6144960021751517,85032.31578660058,14593.029294187778,560.6030922934791,5.1161833438406426,99.05938869413717
999.9938100606179,439.42,270,0.6160889429021693,84992.22266735412,15116.778379091851,560.3387654146761,5.299805009398818,99.08046659804461
999.9938100606179,439.42,272,0.6176523108829041,84951.9990534243,15650.900294033585,560.0735782073929,5.487063294825104,99.10102443263719
999.9938100606179,439.42,274,0.6191863476137901,84911.64085902231,16195.355034738115,559.8075037347428,5.677944174984581,99.12106630735838
999.9938100606179,439.42,276,0.6206914287364266,84871.14779759517,16750.094503978937,559.5405401075325,5.87243078742709,99.14059943460182
999.9938100606179,439.42,278,0.6221678485913623,84830.52522222753,17315.06281393819,559.2727226177069,6.070503538392003,99.15963079500261
999.9938100606179,439.42,280,0.6236169729554001,84789.80151756776,17890.291760850854,559.004238400257,6.272173575350108,99.178182639331
999.9938100606179,439.42,282,0.6250366742030888,84748.9192241236,18475.646205943798,558.7347086348634,6.477393519876663,99.19622119801511
999.9938100606179,439.42,284,0.6264294645690244,84707.93465189732,19071.11581105514,558.4645045634602,6.686159747506139,99.21379106710043
999.9938100606179,439.42,286,0.6278208342312926,84667.4654335754,19677.6025795731,558.1976981296463,6.898788492422534,99.23131434172939
999.9938100606179,439.42,288,0.6291559112781758,84626.1511795637,20293.06077633315,557.9253205242558,7.1145625384835585,99.24788364790419
999.9938100606179,439.42,290,0.6304642022122876,84584.7109171045,20918.463129096534,557.6521121673485,7.333822915195141,99.2639900264366
999.9938100606179,439.42,292,0.6317457177388623,84543.15421948412,21553.746173666386,557.378136173916,7.55654737258708,99.27963416782984
999.9938100606179,439.42,294,0.6329999570835778,84501.45644008573,22198.768651134036,557.1032300531517,7.782686386570777,99.29480976828222
999.9938100606179,439.42,296,0.6342250106418547,84459.56386187459,22853.366953106917,556.8270396580994,8.012182597531849,99.30948549795937
999.9938100606179,439.42,298,0.6353781515697909,84416.41296841513,23515.569372457612,556.5425534120784,8.24434474288452,99.32295043615034
999.9938100606179,439.42,300,0.6365559902235937,84374.38073917294,24189.45778456332,556.265442322357,8.480603891010512,99.33681556170791
999.9938100606179,439.42,302,0.6377083678367513,84332.21863959284,24872.832174166302,555.987475020355,8.720188736570066,99.3502419604435
999.9938100606179,439.42,304,0.6388357991290428,84289.93924163778,25565.615661495878,555.7087343908113,8.963072326214823,99.36324381119135
999.9938100606179,439.42,306,0.6399386663249444,84247.54420631066,26267.70346613909,555.4292313844257,9.209217924884996,99.37582888259755
999.9938100606179,439.42,308,0.6410173134856425,84205.0327644839,26979.0162793917,555.1489609304757,9.458597727670213,99.38800294913284
999.9938100606179,439.42,310,0.6420718955997631,84162.40107393306,27699.465372735714,554.8678976978515,9.711180627159067,99.39976656123315
999.9938100606179,439.42,312,0.643102734756015,84119.65023057997,28428.962718309307,554.586048911773,9.966935761583835,99.41112608865166
999.9938100606179,439.42,314,0.6441098425867239,84076.79002168111,29167.416520268966,554.3034790978996,10.225830948156686,99.42208435210978
999.9938100606179,439.42,316,0.6450937646097126,84033.82310999928,29914.720870512545,554.0202058113579,10.48782905646026,99.43265284840578
999.9938100606179,439.42,318,0.6460547997670371,83990.74697960346,30670.689482731665,553.7362124650571,10.752864776209156,99.44283463119262
999.9938100606179,439.42,320,0.6469930168302689,83947.56665876726,31435.315734544813,553.4515322095206,11.020935785656647,99.45263425415101
999.9938100606179,439.42,322,0.6479087618297146,83904.27785901562,32208.565490751254,553.1661367715867,11.292030117311823,99.4620558926917
999.9938100606179,439.42,324,0.6488024032001969,83860.88865478936,32990.272982533344,552.880079384623,11.56608965413492,99.47110773507524
999.9938100606179,439.42,326,0.6496743343700154,83817.40568732252,33780.32437033553,552.5934038331163,11.843074485013155,99.47979935327504
999.9938100606179,439.42,328,0.6505247655931535,83773.82557477705,34578.66858046667,552.3060878212038,12.12296670397494,99.48813323527622
999.9938100606179,439.42,330,0.6513545491333981,83730.16448972597,35385.208752308856,552.018237971813,12.405732352568604,99.49612368996696
999.9938100606179,439.42,332,0.6521625352021101,83686.39573996527,36199.730237965894,551.7296783079407,12.691296177194012,99.50375017969878
999.9938100606179,439.42,334,0.6529496091407123,83642.53770467154,37022.19384434229,551.4405300002634,12.979644437108352,99.51102982207118
999.9938100606179,439.42,336,0.6537160188933524,83598.59628428682,37852.46574043526,551.1508319493569,13.270730212379268,99.51796807591461
999.9938100606179,439.42,338,0.6544622304726629,83554.57509126728,38690.50827894083,550.860607971509,13.5645403042044,99.52457678762971
999.9938100606179,439.42,340,0.6551902315355822,83510.51701065319,39536.309974660784,550.5701408002425,13.861070685977708,99.53088485246269
999.9938100606179,439.42,342,0.6558964494766979,83466.32476236024,40389.46561824674,550.2787890850827,14.160179294987119,99.53683164615666
999.9938100606179,439.42,344,0.6565832867451047,83422.05285107743,41250.06072181401,549.9869121658517,14.461896111002511,99.54246086899553
999.9938100606179,439.42,346,0.6572510905865451,83377.70541076022,42117.9709118297,549.6945372969897,14.766177529794456,99.54777956799643
999.9938100606179,439.42,348,0.6578999857673137,83333.28724264877,42993.107498479,549.4016961322286,15.072992457520531,99.55279082250206
999.9938100606179,439.42,350,0.6585302313286803,83288.79989817993,43875.31989782992,549.1083988999181,15.382288100823772,99.55749749974547
999.9938100606179,439.42,352,0.659141819337635,83244.24465525722,44764.487401279504,548.8146540250515,15.694022140365856,99.56189938263299
999.9938100606179,439.42,354,0.6597320055727942,83199.54951228629,45660.16902211459,548.5199868137893,16.008039970216014,99.56595491950998
999.9938100606179,439.42,356,0.6603082775861259,83154.8781128774,46562.855523258906,548.2254761396528,16.32451364739172,99.56978221882491
999.9938100606179,439.42,358,0.6608661495978535,83110.12474993923,47472.439386454374,547.9304250943933,16.64340547696958,99.57329736354285
999.9938100606179,439.42,360,0.6614077257406612,83065.36530890925,48388.87051084146,547.6353339773442,16.964697894043926,99.57656424707471
999.9938100606179,439.42,362,0.661940617065541,83020.73544970973,49312.200244775966,547.3410971704969,17.288408900881283,99.57968982812025
999.9938100606179,439.42,364,0.662478676539457,82976.56307822534,50243.75490537105,547.0498764996378,17.61500349219838,99.58290078382953
999.9938100606179,439.42,366,0.6629683080244796,82931.61667966178,51178.753243503925,546.7535528044743,17.942805405539247,99.58534957257763
999.9938100606179,439.42,368,0.6634417712642736,82886.63130669463,52119.79042784098,546.4569721579277,18.27272448343471,99.58754645867128
999.9938100606179,439.42,370,0.6638993334546595,82841.61450870922,53066.73842654249,546.1601843317662,18.604715839086243,99.58950013824489
999.9938100606179,439.42,372,0.6643408693355701,82796.54771029807,54019.5377700823,545.863066861598,18.938758623018856,99.59119795153185
999.9938100606179,439.42,374,0.6647660918198136,82751.40836132565,54978.125703232065,545.5654710783483,19.274830833820268,99.5926221242496
999.9938100606179,439.42,376,0.6651756459816366,82706.22623106452,55942.30521491963,545.2675932455916,19.61286340120044,99.59379867498825
999.9938100606179,439.42,378,0.6655690323722567,82660.98364291254,56912.06121211739,544.9693168246012,19.952851033681164,99.59471434442315
999.9938100606179,439.42,380,0.6659467277313552,82615.6946476536,57887.25613627247,544.6707344497221,20.294745504484926,99.59538682988034
999.9938100606179,439.42,382,0.6663043727791476,82570.24395694683,58867.1577716035,544.3710860452139,20.63829010541844,99.59573879684052
999.9938100606179,439.42,384,0.6665838963255313,82523.27860386077,59845.69214383018,544.0614517382197,20.98135535634312,99.59483082108545
999.9938100606179,439.42,386,0.6669195122695019,82477.94759440646,60836.61126496785,543.762592371145,21.328762587594067,99.59484015917229
999.9938100606179,439.42,388,0.6672412435778478,82432.59509194961,61832.67145292899,543.4635913044875,21.67797223011423,99.59463377338403
999.9938100606179,439.42,390,0.6675489075718212,82387.21160969761,62833.67827185617,543.1643859934929,22.028916116460426,99.59420388952725
999.9938100606179,439.42,392,0.6678423221953936,82341.7946125047,63839.524931521184,542.8649597243916,22.381556806949927,99.59355099588959
999.9938100606179,439.42,394,0.6681225085418759,82296.36400818241,64850.094453438796,542.5654437458811,22.735853289989752,99.59269087642019
999.9938100606179,439.42,396,0.6683896821545541,82250.92850821483,65865.2792196108,542.2658954912429,23.091767835688543,99.59163089772454
999.9938100606179,439.42,398,0.6686437736517535,82205.47627510657,66884.97282523652,541.9662369179531,23.44926313949095,99.59036743161698
999.9938100606179,439.42,400,0.6688851154755814,82160.01838084689,67909.22145385233,541.6665410216884,23.80835539292478,99.58890515375674
999.9938100606179,439.42,402,0.6691144968812204,82114.56559242366,68937.9101568071,541.3668787873048,24.169004296038437,99.58725861193244
999.9938100606179,439.42,404,0.6693302320737581,82069.08241994046,69970.70040593292,541.0670162361614,24.531091163935226,99.58540552981202
999.9938100606179,439.42,406,0.6695335714056003,82023.58790405888,71007.54367300488,540.767078899989,24.894598983060874,99.5833632603605
999.9938100606179,439.42,408,0.6697247770180716,81978.07927457841,72048.5166768539,540.4670485153431,25.259554650339727,99.58113022495547
999.9938100606179,439.42,410,0.6699042124330383,81932.57024379155,73093.45855519618,540.1670154849546,25.625901768918155,99.5787139042788
999.9938100606179,439.42,412,0.6700719831317927,81887.06585736574,74142.27828447231,539.8670130740213,25.993608426764116,99.57612105228378
999.9938100606179,439.42,414,0.6702283103397214,81841.5697092664,75194.8383512158,539.5670649769245,26.36262641290697,99.57335714078903
999.9938100606179,439.42,416,0.6703732679118665,81796.07920341201,76251.21843668734,539.2671540781555,26.732983662871995,99.57042355396874
999.9938100606179,439.42,418,0.670506881761142,81750.57702251816,77311.20118865391,538.9671662079062,27.104603974943164,99.56731098956271
999.9938100606179,439.42,420,0.6706273321416382,81705.0382760216,78374.41493097132,538.6669372670738,27.47735704284479,99.56399984994067
999.9938100606179,439.42,422,0.6707393653606438,81659.5609886938,79441.32051983262,538.3671135157241,27.851404438566576,99.56056421209934
999.9938100606179,439.42,424,0.6708408391684235,81614.10212307538,80511.6222207955,538.0674112154622,28.226642480302814,99.55697372589736
999.9938100606179,439.42,426,0.6709316922198955,81568.64734006509,81585.1908643342,537.7677358311172,28.6030258823926,99.55322083576095
999.9938100606179,439.42,428,0.6710125143711444,81523.21316534388,82661.93020521576,537.4681963135951,28.980520902132625,99.54932122004698
999.9938100606179,439.42,430,0.6710830169118389,81477.7849740203,83741.79267584956,537.1686962435602,29.359110862758257,99.54526145023613
999.9938100606179,439.42,432,0.6711433904130991,81432.37627000846,84824.63878926395,536.8693246499422,29.7387468614059,99.54105537935862
999.9938100606179,439.42,434,0.6711941146872785,81386.987252991,85910.50802186284,536.5700828492131,30.119442738143718,99.53670287650078
999.9938100606179,439.42,436,0.6712349619287288,81341.61245350154,86999.27116278782,536.2709347821437,30.50115319281995,99.53220103877914
999.9938100606179,439.42,438,0.6712664042967841,81296.26347908271,88090.77594921314,535.9719569752199,30.883824843472755,99.5275610603419
999.9938100606179,439.42,440,0.6712884039255116,81250.94391551492,89185.01854478946,535.6731730688606,31.267456345112944,99.52278271336348
999.9938100606179,439.42,442,0.671301263087329,81205.65143936513,90281.84695753628,535.3745677450809,31.651994410734552,99.51786961663942
999.9938100606179,439.42,444,0.6713049033143036,81160.38475518374,91381.24754221951,535.0761324632094,32.037434256442616,99.51282169228978
999.9938100606179,439.42,446,0.6712992044435884,81115.13814868874,92483.04333322389,534.7778295499907,32.42371383970197,99.5076349381552
